genotype	earHeight.pl	flagLeafHeight.pl	combineMoisture.pl	combineTestWeight.pl	earFillLength.pl	earWidth.pl	shelledCobWidth.pl	shelledCobMass.pl	earLength.pl	kernelsPerEar.pl	percentStarch.pl	percentProtein.pl	percentOil.pl	percentFiber.pl	percentAsh.pl	yieldPerAcre.pl	GDDToAnthesis.pl	GDDToSilk.pl	kernelsPerRow.pl	kernelRowNumber.pl	moistureCorrectedKernelMassPerEar.pl	moistureCorrectedHundredKernelMass.pl	anthesisSilkingIntervalGDD.pl	daysToAnthesis.pl	daysToSilk.pl	anthesisSilkingInterval.pl
PHK76 X 3IIH6	1.02474792470755	2.06647936453069	-0.422797159860681	-0.208981775520648	-0.292433625863671	-0.190522936492166	-0.280879056896846	-0.260613146312863	-0.3305881278836	1.41495199183579	0.0280455845465251	-0.0495426174045323	0.120350900100963	0.0315464233808809	-0.00124718589963076	1.79746650061788	2.37365591128268	1.98353750197119	-0.196271974595763	0.0903258320939024	0.784226044764344	0.00963354565188861	2.7113988796989	0.142775225235225	0.150401029219362	-0.0172554246429717
PHK76 X LH145	0.979975844526958	1.90263713668876	-0.320633169667016	-0.395869232129379	0.0893856851571381	-0.102815766083298	-0.287253984502298	0.0469587825429418	0.0478936803759395	1.80105860514229	0.034217532350994	0.2675825374441	-0.0104726961719663	-0.0869645489036989	-0.0496235126118886	1.56836779556356	2.93940786318595	3.2810463285789	0.178156080313567	-0.237933290650658	1.05536312269779	0.148992947795826	3.17485513964975	0.223619939131633	0.281972120406085	0.0845743804931258
PHK76 X LH198	0.752030450066785	1.82104441296626	0.113497789612182	-0.209251503986476	0.0190210191667163	0.0757121176848716	-0.017089764740431	0.30908811717289	0.228913321676789	2.19750131028019	-0.13452838890131	-0.185213103585438	-0.112509630999855	0.13792947630063	0.076611308030948	2.04945636160621	2.37895213320755	3.02395319750208	0.136728530443793	-0.308875401646973	1.31139248493776	0.351028977320376	3.14881237067582	0.240805012271403	0.168044771891903	0.0958541151273838
PHK76 X LH82	0.822785895748383	1.80703697782409	-0.149695389512596	-0.253272702528595	0.140907448936408	0.00576361607523649	0.0236418078832445	-0.12767348350221	0.0827064884735958	2.57368939610339	-0.151773467337811	-0.147568799268538	0.0591599099529883	-0.110692665747902	-0.100458044757046	1.82590122774776	2.60201101510987	2.26587707696102	0.054990804044214	-0.370920515253035	1.08741482368998	0.117502459095095	2.9195489950655	0.177749119749021	0.194625704723665	0.135849208130772
PHK76 X W606S	0.981584743689845	1.77318572360925	-0.0898162655553564	-0.284037571591183	0.0478720477359429	-0.000384578490980145	-0.0110154658300478	0.242127201778689	0.00285796138121922	1.93995228754635	-0.163106398292721	-0.154832143448143	-0.0277440628719036	-0.153546160179067	-0.0374157009320023	1.82691224610001	2.409904139754	2.67260563731362	0.00730927643682389	0.04190029556824	1.08844649015404	0.21524868520681	2.88626752055967	0.273476649511701	0.28641921306054	0.012390018118166
PHN46 X PHB47	0.909435872404176	1.92271072124478	0.0872683567785071	0.10235607890104	0.13427570492689	0.0388465939624629	-0.00185916635316018	0.114831787757787	0.0724279136421575	2.30849012129828	0.0980572344749953	-0.011662912366042	-0.0193303716639447	0.147548552537309	0.0475605207315232	2.15755577509446	1.84870493148902	2.14198804596949	0.25985621198232	-0.0850163331588272	1.37787284939385	0.292085846339874	2.6020610139895	0.16481820824952	0.214537452795121	-0.0478405496209106
PHN46 X PHK56	0.924889188096618	1.83804724538193	0.0366016642294953	0.175111701970714	0.13196747923284	-0.0137602290308765	-0.0549962363943218	0.20746208150426	0.0134184322445967	3.286617666315	-0.100525400267957	-0.00110556040959902	0.126594873992184	0.0544167062113356	0.148152940842401	2.06376720216942	1.47816709541017	2.79677106787083	0.154931649216836	-0.305835172423181	1.57420155392269	0.25659118109464	2.95589446743037	0.208003009108322	0.257783098746982	0.0374840263678866
PHN46 X W606S	0.872654604022852	1.80871053624404	0.175482938932311	0.105227138744283	0.0865758012211161	0.0799039399965734	0.182221957873946	0.50851384733108	0.326030787654162	3.31068973575306	-0.214593080729254	-0.0602541106646528	-0.00392329756189048	-0.0099030903132554	0.0581149709060228	2.08826484081551	1.95339328871989	3.20607241503689	0.0578424420634187	0.184949899988299	1.63214420484757	0.317704667488346	2.90964792113011	0.244688963876459	0.273199713795769	0.0195239634295186
PHP02 X LH145	0.597983804434794	1.73782723162195	-0.379869722240908	-0.174860319087067	-0.022188200524067	-0.0301559164195946	-0.101807620207567	-0.0470789930343554	-0.0979168635866096	1.67202372999886	0.0539142874582572	0.0110317631054802	-0.0934034792264108	-0.0951084140259643	-0.0453280697690524	1.61104199357618	2.60004694764856	3.00551324450943	0.155839890566584	0.0182986526259686	1.15328444491236	0.264590901970027	3.76639087416228	0.256141621999138	0.292074443657306	0.228027567396418
PHP02 X LH185	0.846286643320746	1.69546566863099	-0.0273234303249117	0.163369326124266	0.18430303654535	-0.114539046369768	0.392976099628644	0.133688785794122	-0.0292031149743115	2.72555468939512	0.222719683766	0.252995789574914	-0.202932302536678	-0.0235699422181996	-0.0669855814919781	2.10411205521853	2.2247148864225	2.94152791921092	0.0954024052340804	0.107403735987081	1.63472606119971	0.21804958233816	2.97675125174667	0.206312395271233	0.313135695632143	0.0486583171634291
PHP02 X LH198	0.867007657030446	1.78031112169504	0.308808965888158	0.180745864181538	-0.0951148262106332	0.00299590346187185	-0.0113215335057179	0.377981558403076	-0.0635986172934048	2.12409945586041	-0.0239046408137981	0.0474782684464156	-0.0372500136082528	-0.0904722651112227	0.0616252810292115	1.96980542765808	2.68580566979343	2.5000784400652	0.059094433272916	-0.0448402621550446	1.26129522188418	0.274095535893515	3.67644952403459	0.204818045238754	0.190596359190078	0.218551219381309
PHP02 X LH82	1.00493557441131	1.99701698237728	-0.101381456148873	0.176393684772431	-0.104218672996586	-0.0546198853601843	-0.126503220485296	-0.446978525530604	-0.171091378635125	1.37451632568596	0.15963890618085	0.198352159586224	-0.0362827531520506	-0.0224867035866536	-0.0513945394130445	1.83569617688587	2.32087753520891	2.07779414341183	-0.13824799322686	0.272757308471603	0.969951321054796	0.180597626430159	2.69747455090111	0.129806146724661	0.164054170810488	0.00021335203617246
PHP02 X PHB47	0.698145997499672	1.82645771344379	0.0333639094990241	0.136691956166286	0.217101092383117	0.0046529492954894	-0.0167737519368021	-0.163090818560388	0.0722673042381752	2.84935354303385	0.42648895825641	0.126284243218356	0.147865804143207	-0.0369585609450507	-0.0562397532532506	2.0151465200034	1.80999669152964	2.17598636376815	0.510505360277857	0.230886931808605	1.29494951123384	0.139228875838725	3.07639003290309	0.113490184820176	0.140510267583477	0.150274184318055
PHP02 X PHG47	0.856033359953587	1.83411428036012	-0.217180271330172	-0.104079789509454	-0.19786860513801	-0.121096898704587	-0.0695002732224078	-0.435321375655187	-0.337955998094738	2.36103853733631	0.24220573588387	0.227963286279234	0.0302379645485074	0.0552741923195128	-0.0434018642694864	2.03213673201614	1.88683570536313	2.67294586202306	-0.153782648911996	-0.00853597533023826	1.07232047741971	0.0657364262887438	3.00339716635497	0.14326647178673	0.24336095112084	0.0355461808201303
PHP02 X PHJ89	1.02494633518978	1.87139114528963	-0.0900398701701534	0.161419358288265	0.0441636000891794	0.0290862059577194	-0.00805431029764685	-0.108931137070579	0.0834720823773348	2.34026479182008	0.148892618265285	-0.0844753654342985	0.142577699382202	-0.0921000739666055	-0.0521387404529507	1.91139865394783	2.66754908931294	2.25093463378842	0.11861521567593	-0.168073314721853	1.35201422526121	0.135028023899838	2.58104967456308	0.154367657604293	0.151103116587889	-0.0725374881388353
PHP02 X PHK56	0.934267006367333	1.95048012156946	0.0363892741577197	0.0430221375280987	-0.105893536173912	-0.0747330421829595	-0.151238002265076	0.0382409015465054	-0.0102436082158477	2.87323749280761	0.132025314834504	-0.0231582722972634	0.216037215179783	-0.0317415699036248	0.033106511165551	2.165317193318	1.40744249191434	2.09254534268794	0.0292172667538517	0.114656498625935	1.34282445457445	0.198675086836394	2.83487393448932	0.102827559548168	0.117164858779258	0.00701487686462149
PHP02 X PHK76	0.939982365775273	1.96574266871745	-0.0909658713017433	-0.0197533581296554	-0.0114938467649995	-0.118531111883744	-0.129001260435974	-0.0126295513448811	-0.284671023830587	1.28057069543183	-0.00728950310701106	-0.0658410226502961	0.0346154763126331	-0.279503142382346	-0.0809559038069732	1.82695986402234	2.91645299406645	3.03972787987265	-0.0232556521174783	-0.00551785505865138	1.08498338311387	0.244037412260644	2.67132060820726	0.336988016375786	0.395834667494747	-0.0554882504288735
PHP02 X PHN46	0.889149332750834	1.83316919190664	0.106231453063378	0.190100983754995	-0.165895066571031	0.0235584389961682	-0.160563736674565	-0.168909513848467	-0.317525733259032	1.82414077107064	0.233708871848618	0.073123435720224	-0.0461551126764969	0.110614455028042	0.092924450894096	2.08662857161149	1.98572831719613	2.3394963752559	-0.0891549107631975	-0.00823865424471317	1.22145580745455	0.244159016100652	2.80490868890713	0.139288093943916	0.197482606161434	0.00437604621630904
PHP02 X W606S	0.917880385323451	1.80426034099782	0.206517888207515	0.132847862291681	0.156281367084381	0.0540438159691603	0.308441558391937	0.0484023304437048	0.0154811959889922	2.59827690253117	0.140863727492442	0.118089422862373	0.0745243545208047	-0.0719524420738184	0.0301995896791873	2.14737201633804	1.98104931219361	2.5179284374838	0.185336398679164	0.0381401817522958	1.43932334308907	0.333231588942571	3.20288089203454	0.175373291848116	0.246161624102057	0.106498439595763
PHT69 X 3IIH6	0.793636428371962	1.88841095881609	-0.377049146003119	0.10141183671222	-0.119384037349117	-0.0618554182242587	-0.166495498029555	-0.127588998396669	-0.0598171827755471	1.57698336157535	0.0757042291145494	0.130877908243473	0.0695082240621413	0.120171954680407	0.0528707298567375	1.94999957652269	1.7565477124865	2.95927047731922	-0.102526918695081	0.255545918139282	1.14401944853587	0.259368471822545	3.13794031882781	0.198410146126673	0.233845287141503	0.0605052207854019
PHW52 X LH185	0.742253229425655	1.79757886124657	0.420964057736091	0.228284513814126	0.254029846862881	0.158499510385852	0.175405634247986	0.152755018596569	0.325718167781619	4.10593124108737	0.218985764967542	0.209175180143761	-0.0841600472513601	0.133059576795221	-0.0139275731744817	2.02407407016423	1.98039830449217	2.68602962526432	0.428388757991674	0.206093354536109	1.97448163892613	0.337067405107094	3.72457700250164	0.166238675718959	0.152959932123274	0.21754190454341
PHW52 X PHM49	0.618543786874553	1.66084392556084	0.725561593703806	0.250979282911576	0.183302727873799	0.0629729266301012	0.12105355125431	0.131515905230123	0.0288294415261145	3.36894770428901	-0.0432113136916349	-0.0485759299425987	-0.279128608502439	-0.0306280402792514	-0.0671535140398377	2.02161801557612	3.04391335824263	3.80326130721032	0.219085343512729	0.00512626089125248	1.51033833740235	0.110196836863798	3.62058049504515	0.318947772483946	0.297222669777184	0.204177572971656
PHW52 X PHN82	0.904771431512447	1.78987781625368	0.520754105376421	0.273937369977841	0.263302339267875	0.0382916537642786	0.0364989347762434	0.38619493882809	0.177381022556604	3.5697389341042	-0.205000752467107	-0.20630109318501	-0.309374088405448	-0.0785005392038321	-0.0824270303652706	1.98259159089977	1.83007351855064	1.75799787779451	0.287285143444998	-0.0992271042061858	1.67892485241701	0.199718271839037	3.64378168347998	0.150704931001784	0.0661154259224777	0.179476652314364
PHW52 X PHZ51	0.813127260993693	1.73961404237715	0.545645281091666	0.140155722752746	0.232584525847995	-0.0045621511817632	0.344759567739902	0.651230103006461	0.261733994293033	3.18659676078943	-0.251618518324528	-0.0717262820122907	-0.223721400682676	-0.0230901671650985	-0.00436418400298685	1.95107874107008	2.38982596073071	2.64159326947122	0.36110375894331	-0.142191232036555	1.56841760887822	0.221489193484203	3.2992979105815	0.252883671128251	0.235479376942539	0.124856321844905
PHZ51 X LH145	0.724282041562203	1.7507136900777	-0.394640836063699	-0.234166740931752	0.250017366448126	-0.0504341046707138	-0.153577913525235	0.292642259685154	0.232417520399331	3.2924025872918	-0.0316791743673757	0.0877764796928118	0.0347335504380258	-0.214813586555619	0.0423276116409746	1.58204812098929	3.25224267644431	2.82678764342848	0.364740152918748	-0.233056895745109	1.01043019199242	0.0271885641608364	3.95842127265309	0.227652045938919	0.243229319237562	0.303573995571167
PIONEER 1311 AMXT	0.953787803164005	1.93635916367615	0.370492363976683	0.245563344709003	0.206294474679109	0.218140498987745	0.0849153555561302	0.160176308013921	0.313203860025345	3.61954855864367	-0.291594270145052	-0.486346582488547	-0.187754967459471	0.118627883186229	0.101596754922643	2.3225839513401	2.59842711478997	3.36149024221138	0.0784829193082252	0.386809809642202	1.71826783969543	0.254597708287616	3.50391796820479	0.252152364601008	0.271072222023129	0.167683428286693
PIONEER P0589 AMXT	0.959156316679824	1.83669891164808	-0.0338136845467183	-0.0509159209805014	0.0863736811131964	-0.0820850815287323	-0.0928694737302585	-0.10623500176404	-0.153195819924197	3.09829652572044	0.0206749650081279	-0.00215678779919575	0.0825053595660994	-0.0246423516788014	-0.0807090429691399	2.10278857392501	1.95044381091543	2.15545151004915	0.22867617889545	0.285721471722172	1.41061577077697	0.098314923048438	1.95038740292177	0.188761707071518	0.242549575918626	-0.198881695015526
SYNGENTA NK0760-3111	0.786682023839852	1.65207089240287	0.219155429274997	0.268792365723721	0.0413337111394925	0.00082319719444711	0.0204611401295635	0.208655754287655	0.0291787019977028	2.66429030990167	-0.269858706038491	0.0960200350985934	-0.112559899314822	0.279224265759347	0.0437142590424278	1.96433985491408	1.51461555512836	2.23049725796731	0.0391257333263435	-0.0711966012327227	1.61486606872024	0.384388454777112	1.63513547626741	0.219837639642355	0.266501389841431	-0.253280517670404
WF9 X H95	0.97242688349562	1.9052538121882	0.215064150846661	0.168729588751203	0.116100174220231	0.064059864980916	-0.00776853878434413	0.433340202801344	0.218961853603987	4.09519513226782	0.0194431893999955	0.376170782389239	0.155984130672668	-0.100996925965302	-0.0915295314469221	1.43008766040768	3.07070698005165	4.55806294445759	0.423230645116495	-0.385424531327717	1.25301948971077	0.0627829558674073	3.91963107957436	0.476008482827134	0.373556999139159	0.282715227691424
