location	genotype	earHeight.mu	flagLeafHeight.mu	combineMoisture.mu	combineTestWeight.mu	earFillLength.mu	earWidth.mu	shelledCobWidth.mu	shelledCobMass.mu	earLength.mu	kernelsPerEar.mu	percentStarch.mu	percentProtein.mu	percentOil.mu	percentFiber.mu	percentAsh.mu	yieldPerAcre.mu	GDDToAnthesis.mu	GDDToSilk.mu	kernelsPerRow.mu	kernelRowNumber.mu	moistureCorrectedKernelMassPerEar.mu	moistureCorrectedHundredKernelMass.mu	anthesisSilkingIntervalGDD.mu	daysToAnthesis.mu	daysToSilk.mu	anthesisSilkingInterval.mu	earHeight.max	flagLeafHeight.max	combineMoisture.max	combineTestWeight.max	earFillLength.max	earWidth.max	shelledCobWidth.max	shelledCobMass.max	earLength.max	kernelsPerEar.max	percentStarch.max	percentProtein.max	percentOil.max	percentFiber.max	percentAsh.max	yieldPerAcre.max	GDDToAnthesis.max	GDDToSilk.max	kernelsPerRow.max	kernelRowNumber.max	moistureCorrectedKernelMassPerEar.max	moistureCorrectedHundredKernelMass.max	anthesisSilkingIntervalGDD.max	daysToAnthesis.max	daysToSilk.max	earHeight.min	flagLeafHeight.min	combineMoisture.min	combineTestWeight.min	earFillLength.min	earWidth.min	shelledCobWidth.min	shelledCobMass.min	earLength.min	kernelsPerEar.min	percentStarch.min	percentProtein.min	percentOil.min	percentFiber.min	percentAsh.min	yieldPerAcre.min	GDDToAnthesis.min	GDDToSilk.min	kernelsPerRow.min	kernelRowNumber.min	moistureCorrectedKernelMassPerEar.min	moistureCorrectedHundredKernelMass.min	anthesisSilkingIntervalGDD.min	daysToAnthesis.min	daysToSilk.min	earHeight.pl	flagLeafHeight.pl	combineMoisture.pl	combineTestWeight.pl	earFillLength.pl	earWidth.pl	shelledCobWidth.pl	shelledCobMass.pl	earLength.pl	kernelsPerEar.pl	percentStarch.pl	percentProtein.pl	percentOil.pl	percentFiber.pl	percentAsh.pl	yieldPerAcre.pl	GDDToAnthesis.pl	GDDToSilk.pl	kernelsPerRow.pl	kernelRowNumber.pl	moistureCorrectedKernelMassPerEar.pl	moistureCorrectedHundredKernelMass.pl	anthesisSilkingIntervalGDD.pl	daysToAnthesis.pl	daysToSilk.pl	anthesisSilkingInterval.pl
Crawfordsville	PIONEER 1311 AMXT	103.966961744566	234.741368104219	14.5964641967193			4.83910618004524	2.6273109497535	21.3272686652049	17.1455879776864	558.288145351612						190.029097112752				16.789713649169	179.739974442169	33.4200481586083					110.175201866023	241.659174650397	16.3252438118163			4.9660023427248	2.77377027098568	23.5839780477491	17.9776603844574	590.713320794279						214.699869309797				17.4311572909009	195.431000301604	34.7978757521018				95.8213564782405	228.335637520376	13.665493990946	Inf	Inf	4.71715061300241	2.55978509204605	17.8521082032968	16.0762817977552	498.72781944986	Inf	Inf	Inf	Inf	Inf	171.85779940094	Inf	Inf	Inf	16.4010021404059	163.273123639405	32.2685925451026	Inf	Inf	Inf	1.14373693819413	1.22436664744971	0.978243231867989			0.465715872399239	1.09840170511961	0.90838203183965	0.709055180225645	-0.406067837604675						3.39967079104573				0.992662149045411	-1.54645687237348	0.524154075365028				
Crawfordsville	PIONEER P0589 AMXT	107.670814697446	231.037373933501	13.4630187892434			4.47352364566597	2.47412180157747	19.9032289438042	16.4803129825731	519.819621309242						185.103328057586				15.015449921409	160.565525742969	30.9799303892187					113.541449345441	238.63608560323	14.7014664709999			4.53597676261955	2.54759221897384	21.3559371428148	17.46466554931	540.340139357407						203.367595624434				15.5542768501394	168.517747891029	31.9665511441643				102.927775021644	226.391755229022	12.6781695039359	Inf	Inf	4.39525590789912	2.45554597905461	18.5955347866549	15.9859769637457	486.409963700531	Inf	Inf	Inf	Inf	Inf	165.064170969197	Inf	Inf	Inf	14.637308605466	146.175415745364	30.0597248403227	Inf	Inf	Inf	0.949941208156423	1.02664905908411	1.05373176548819			1.00983344461838	0.952219564254855	1.08352054032208	1.26437236215572	2.3808519850443						2.46835349615686				1.0111714389525	1.74074616935322	0.776714466152511				
Crawfordsville	SYNGENTA NK0760-3111	103.866393904464	229.721486907486	13.469236137176			4.54609938336615	2.47251726376938	21.6295354627156	17.4024633630191	553.63732623612						182.196217461977				14.8917434727688	169.910149978205	30.7138747029459					116.280634847863	236.449857567986	14.5028807736301			4.6434516146999	2.53309699366592	23.2134280235516	17.8440629565512	571.729137896898						194.651897345341				15.3799978800745	183.11844772551	32.1719641789114				98.7436271725198	225.810601237441	12.5551504407345	Inf	Inf	4.42626412916535	2.40444378896655	20.4371777042436	16.8367540285273	526.43560606324	Inf	Inf	Inf	Inf	Inf	156.554150288449	Inf	Inf	Inf	14.2469160356567	155.156484022142	28.8932217376478	Inf	Inf	Inf	1.89547031490434	1.34655353554266	0.948400897312702			0.928447813984586	0.916537225438518	1.03137400589879	0.659851334967443	0.543572161475058						2.35473781480656				0.97084258227965	1.61981981311819	1.05915412194216				
Crawfordsville	WF9 X H95	104.097984000474	241.569754401137	13.2359979673729			4.46522062113322	2.55338752307278	21.7394221329661	16.6497375022103	564.128042348504						149.437087739883				16.6891621192514	154.461760127453	27.5919360644299					108.969157346809	248.081839822839	14.944568466832			4.56583384374252	2.63205580180446	24.2900963693203	17.36194520132	637.140527063903						164.984797240686				17.1136384665026	172.178977943129	28.1591971906323				97.3318902607892	227.855501156998	11.0961553227783	Inf	Inf	4.39145027235413	2.5134983975987	19.7093063396314	15.9762243863764	523.649756938765	Inf	Inf	Inf	Inf	Inf	137.571616473297	Inf	Inf	Inf	16.4204661276799	143.103817165404	27.0822690476397	Inf	Inf	Inf	1.92200604136306	2.82594288911992	1.28321257968011			0.981342994559548	1.02423254099219	1.25742625278365	1.10934509997413	0.978267483104096						1.444613729099				0.917529918031154	1.98645963170361	0.772715065638211				
Lincoln	2369 X 3IIH6	78.2202183914589	166.676411199394	12.4780803769101	62.4271912430287	14.1746045639036	3.72307684177902	2.45072084811819	16.89472655551	15.6650784831563	405.127921382253	67.7850445811699	10.515	4.04496498866576	1.61648414598284	1.34074193293488	37.2179863667122	1334.96131781432	1405.61061699813	32.9983091169559	15.9518176860055	88.2849288478904	20.8077218875343	73.9314947738357	58.5881016432562	61.3454118255108	2.91784748757928	90.8828475639118	186.35801011064	13.4373949128344	63.280538474185	15.9117137525856	3.83231792036138	2.68723935690603	21.8329213111536	17.1323991470239	490.839606487824	68.9400343774835	11.88	4.27696665697588	1.75150434360907	1.438164707377	62.724272487573	1372.45562016279	1438.9165556381	37.4253727218264	16.5407375011335	102.209974604823	23.6735918212006	99.3351554438109	60.0522838869392	62.6864010818959	66.8015250557974	147.137976141037	9.82850983000754	62.0195556526176	12.8239905956254	3.52907884066769	2.30709728817859	12.8771717119225	13.9754262485206	366.033154373825	65.3738027538753	9.37	3.71125590176208	1.48492210050809	1.24906774866252	16.275232508178	1294.04822462938	1350.18191177509	29.684475493874	15.0678373837337	72.931901236927	17.9468911320245	51.5323938536083	57.0079961932466	59.1673875945331	2.24451468125228	1.92011049941911	1.22730447784157	1.00497179331805	0.705643049847434	0.958649718612557	0.954598169100875	0.610185582459552	0.838319279403166	2.48541708340237	0.121415500120554	0.576339557858069	0.94144678487195	0.827750873248441	1.29515735553642	1.624766507196	3.32987010591161	2.86701057548559	0.450555304080213	1.07209683033862	0.927401599253946	0.809913151907839	0.940767450438513	1.24801689348371	1.03538705052343	0.868278602759665
Lincoln	2369 X LH123HT	86.0461372662449	172.985523339473	11.6525841259446	63.1210175804968	14.8083277016272	3.59766078672263	2.62226985980961	17.8289203174356	16.4574072688698	421.716063411783	66.996800515608	12.9466666666667	4.15749770014447	1.43360287875887	1.08309179977607	25.3718493313464	1402.69872839772	1479.18637468028	33.5653447382296	14.768710040917	84.4273790040267	19.6416688810569	73.5909089567631	62.019945494876	64.2693568698707	3.01954569924896	93.7291032394157	187.573959336412	15.4662572656288	63.538861435488	15.5507875188527	3.84338182351785	2.76369552139316	20.6238437795506	17.188424883393	458.655699391509	68.1006441245003	14.51	4.35988244526012	1.59568231027524	1.12319546506272	31.365809932364	1424.03307435434	1559.00404033354	35.7748384597904	15.180688279577	88.8479779613004	20.0496521182546	140.013767841984	66.0526264499779	67.6487722913288	78.8192810339567	155.895980960708	8.92197003671166	62.7221159431274	14.1068124278119	3.4334490741572	2.39422402073988	15.1790089250706	15.5973729841753	384.231248542686	65.3207406818665	11.41	3.92359749447994	1.18537609664084	1.05731958251984	16.8256514354124	1379.0972751365	1427.89939734797	31.8861628001759	14.2800054462828	76.6321961504697	19.060676339286	30.5579175430409	60.3066133540211	62.1372307650509	1.00830934932219	1.09415726709189	1.31871922260339	0.171962300595173	1.06982408737433	0.728710666839225	0.665039579597199	1.6082997316499	1.11180746988432	2.72241509478525	0.418850828770129	0.131248677892687	0.912634487234304	0.947376428921861	0.845907528749378	0.55931479364543	1.37991322095854	5.23164107420806	1.10146119197804	0.584067990950204	1.1930899009848	0.327220744733508	3.42377494319671	1.39242265789703	1.52072483167581	1.34746390447468
Lincoln	2369 X PHN82	81.0392598968252	170.920821745002	12.9264326352232	62.1719882184345	14.5206189552479	3.78316606714799	2.61405145736035	18.312679509257	16.1335722012105	458.436250737305	68.5888018845801	9.4	4.00341594322471	1.05129897796167	1.11168792208291	48.8791484088214	1350.38094041554	1428.71499087174	34.2323621305366	15.8855794939182	100.435927401993	21.6406771548513	76.0429186852102	59.1866976480159	62.2450001601551	2.9927433623829	89.3272402651258	186.712349674048	13.8870446852216	62.648850908693	15.4642498570679	4.02956209710343	2.82716748083558	20.6844341896183	17.2978712273432	538.554426971447	69.6041182495322	10.74	4.42929211999115	1.26116299080794	1.14404423290651	80.0830153237734	1386.08336608647	1456.38357801557	36.6583218395308	16.2927580970874	114.491082527335	24.3606770287668	99.3223215609979	60.620104634002	63.354415160072	74.2950906617541	159.833646103682	11.7515536271	61.3833870306271	13.5849111681088	3.53893986560638	2.43251198082549	14.1531696209155	15.3207354149867	412.652430867487	67.9076894473536	8.09	3.76677010717636	0.902303650518595	1.06797077393669	20.518391121188	1314.68377722853	1403.51705123413	31.9924378931754	15.556158039508	80.6249646932397	18.857363092873	27.2060922215233	57.7795745568271	61.2540521462068	1.18515653785372	1.41836601432794	0.861463939254849	1.33926809732119	1.08661552394418	1.08037915768951	1.02086063632414	1.60394687143762	1.10470361456057	3.59800619565155	0.617371181867416	1.24140439835274	1.18010485917279	1.07447522154102	0.910234326508366	1.93010987866609	3.03524241119826	1.26828884627577	1.14922876918287	0.942448349726647	2.36476218641245	1.52329687487449	-0.840808718941721	1.20010345710444	0.75843664823165	0.561350505926601
Lincoln	2369 X PHP02	82.5960718017681	169.561458307275	12.6718110379217	62.4894697260036	13.4964098832525	3.57992953441926	2.44750267016415	14.7506952250299	14.902576912971	395.559343128534	67.8170412540072	11.2233333333333	4.00813728586106	1.31317313019615	1.22691252299939	38.1445895450119	1322.2128538739	1379.29076060966	30.9705052545168	15.1287324876439	83.6026202366618	20.5014929135506	58.5999376877663	58.0893919552807	60.3339955012304	2.36785710311439	91.7686773766854	183.889429567147	13.5469398442481	62.6436307721261	15.1468939355554	3.87929505989037	2.74683780851671	19.4983553264021	16.2769135493051	476.543273118894	69.0770632667598	13.7	4.17401891910783	1.52804948376594	1.31632135669667	56.4328965394984	1347.05413759284	1401.4073989298	35.5178342157947	15.770904699333	117.571235879186	23.8339779706734	63.0652994120482	59.0858709739328	61.2069987254901	75.8651032686369	155.784423981419	11.8733644622499	62.4105387500259	12.5910641685988	3.21502482520031	2.17601163706969	12.2106827953892	14.3382217478688	332.546275590075	66.3565780705721	8.83	3.82576260500037	1.10937926608537	1.13154829543411	21.5049883301198	1299.77221803356	1351.64728666769	27.3113939573639	14.5971038324731	62.2457988521236	17.8773387224682	52.8541521694217	57.2300396904123	59.2212016497764	1.65195832657912	1.63265509437413	0.758912058675395	0.859781653923958	1.15312081803982	1.12272151245814	1.20857638594729	1.15426634415814	0.876051352389748	3.35338730240244	1.46849544294303	1.33466505664371	1.01509672103806	0.992159758686316	1.13181256628835	1.68395695741634	2.464782663549	1.9503266652844	1.57116195844112	1.16193553261132	2.31551897109797	1.22928144504641	0.723964010422148	1.03527357911568	0.849632001535557	0.770764398143002
Lincoln	2369 X PHZ51	88.9973173316476	185.99591924814	12.9278857693659	62.2302648190664	14.3659601887421	3.69196838230612	2.63919324572781	18.0684033691033	15.9742547263123	412.287432265128	68.2434273707564	10.45	3.95942983720795	1.16413865996688	1.1106891795546	47.7907976136969	1342.53993728274	1422.79094372258	32.3728568996474	14.9650755593858	94.4947476922738	22.5452350309257	82.2757918664783	58.8839646207298	61.9849624241153	3.18633476856889	99.4458539254192	199.840601726096	14.1877335022002	62.5537146715631	16.2196486878569	4.01420468906704	2.87070779331768	23.7841847185663	17.673572018263	502.152256459888	69.72892237936	11.88	4.37548339978848	1.37034472866956	1.20526120083656	76.381956357049	1359.150954188	1461.22666516593	37.112635755873	15.763420034146	129.623283864915	25.9502787651307	122.416900640234	59.5379792792332	63.4243672287416	80.2735050093396	166.239880889712	12.2335324018873	61.8492877579584	11.6034304838189	3.19403613734159	2.41686201148019	12.4197755524491	13.6688991188989	285.711051191912	66.4074258893403	8.37	3.71953888648358	1.07645098417975	1.00459387453778	24.8233877923585	1326.33242484914	1379.34856727193	24.0397227076502	14.1166874698288	58.4782562268025	19.8507653728406	57.8478295275589	58.2323698090778	60.3136890769485	0.952178599747576	1.11722427384101	0.659779191807361	1.08132733560729	1.46445678507845	1.1155925246849	0.987075005599222	1.8759336210168	1.37053948480527	4.76346347683102	0.778196178410068	1.13237430944336	1.15024697633754	1.04587079779176	0.873075851279314	2.66509667731234	1.22229870487494	3.27350986270791	1.87734796840722	0.988216730780878	2.95379008780104	1.36395145946279	2.68691750559299	0.739888229832569	1.10460240684291	1.179562088527
Lincoln	2FACC X 3IIH6	78.4424084059499	167.214069472293	12.0080457525622	62.6883413187065	14.1764945028978	3.69373200854408	2.65854697030181	17.154582308637	15.4112770023606	409.609610483887	66.556485435213	12.3275	4.09954664369556	1.71389751643481	1.3789999191619	40.0063354567983	1284.43700400953	1339.44560815461	32.1137433503523	15.8227647114163	84.0719699285861	19.8538877483425	55.9666108186109	56.7203500084881	58.8242441937516	2.24026982844122	84.5829143393141	179.27672569353	13.4589331025209	63.4077441599452	15.2598558865502	4.13771916573907	2.83785071867401	21.3791777321322	16.9073793228526	500.675064567191	68.7331877992807	15.38	4.36218675933032	1.80694798861304	1.48985083646235	94.5637128669925	1324.25985929894	1439.01465272825	35.9059232529912	16.1834537989731	118.39773393837	23.1111430378546	126.066518175969	58.2193758315431	62.6976968883804	75.6860520537536	159.592284438179	10.075051382922	61.5696852664643	13.3065610684639	3.33791651899928	2.41379128453151	12.915265159647	14.3925022225886	364.048617543054	64.2958184905079	9.84	3.78262618154127	1.61805019137466	1.30188288976796	19.2169305274046	1242.40501369028	1250.7341148946	29.084569706151	15.31370564397	65.6103065485564	16.7605444626703	15.2569858691063	55.1701651162541	55.5018360307026	1.02733508074065	0.882739583993142	0.948732202593162	0.874246403663202	0.934505951925733	1.0225119176312	0.80317475367749	1.60556625634347	0.986780559616111	1.80303979643173	1.86869773512038	1.8646400308972	1.19344840477199	0.852782661221381	1.49637815519803	1.37568051952822	3.02915709455968	4.86879619938137	1.31609890469132	0.860819992918845	1.64481696109649	1.7690813666416	3.06471498110491	1.13259166751659	1.33802989422136	1.16561712319414
Lincoln	4N506 X 3IIH6	88.0287453446711	174.230165152321	11.754311097192	62.7846117236564	13.7375488357581	3.66636681316655	2.58076588841118	18.0252029732283	15.9701751520763	406.187326169695	67.2772695916533	11.4975	4.16126279676338	1.32641322343066	1.23078195380221	31.9829072200818	1358.71617057141	1431.02321400477	30.357455797879	15.3146032877987	92.5639627979452	20.9498918220787	70.8166283442988	59.5165203128151	62.3557092054773	2.79256578660486	100.052171040612	192.214735157277	13.0375261354109	63.5928038571612	15.7660036480405	4.07448452985227	2.79328744481861	22.7537578945501	17.4492499857378	474.300617282182	68.799319310153	13.9	4.26778106067411	1.56910303588545	1.24794706049342	56.8116628632168	1404.41046191987	1513.55017895571	33.9813668241751	15.9071944780126	117.549577750446	24.2802089099505	139.259501456626	61.3388759688135	65.6366339007787	73.2741034577602	152.716352560816	9.20177970735075	62.3451378005021	10.4622286440972	2.96972252734182	2.19251331998301	9.96725249475545	13.4604917973408	283.614053189386	66.5120753200194	10.02	4.06537591946539	0.884477421244169	1.21566913537662	13.898920132657	1324.35592828637	1358.2096784277	25.5697971823933	14.3865739818067	48.1881888804142	15.1839062967254	31.877538841281	58.1282146111388	59.4557008336137	2.17709229658249	2.10891236523129	1.48480189389216	0.865297816703488	0.562553852082696	0.869011459850638	0.845603135634444	-0.382130856698084	0.752122359433427	0.51663438711311	1.2046068133236	0.0481198680907149	0.826562950019537	0.759079251440909	1.1349616028898	1.74754574507459	2.8147361654348	4.4124233528923	0.81588749714813	1.10340792725855	-0.613501642510857	-0.581000170623555	2.88496916380626	1.15551902406649	1.36019879427816	1.26995943283451
Lincoln	B105 X 3IIH6	78.4806955860173	168.156936446804	12.1638912673774	62.588896014171	14.9868981876608	3.79286142771564	2.64679119892894	16.8779404982848	16.6731246048741	445.236875515983	68.154102147	10.68	4.1922067055776	1.30599009185787	1.26503740527823	33.483566285977	1337.33766024283	1430.18911228938	32.3551037105741	16.1942236346602	92.9429472242345	20.2187016857083	91.7930343051029	58.6841342177613	62.3289279572659	3.63780915750508	82.4973801009229	179.031526628488	13.1239289336968	62.7669969496104	15.9673972733044	4.13619132253641	2.84175747874671	21.3305596115402	17.7404298946913	556.604754496779	69.0449756011605	13.07	4.49622344194012	1.53842277013745	1.34004896685523	58.3555050819667	1366.71382007611	1497.79047297656	36.9894502078992	16.5444984702596	126.443718113055	22.3380357215824	122.600316842035	59.8656751315152	65.0689133968424	72.9458391968142	156.500414432121	11.5880080530648	62.3031886437448	14.0944557287539	3.5296276859428	2.44826871251542	13.3133792207817	15.9733937337162	390.097258315499	67.5508957073513	9.09	4.01008238691951	1.04946730830098	1.15806349197809	20.3126574623152	1289.13643630366	1372.81451884749	30.0304438595005	15.355875347286	72.6145284846291	17.9705111982009	64.1989071946413	56.8299016820656	60.0518121066308	0.868667220434432	1.42301890226772	1.01940544256312	0.799524836395191	1.02398882410785	1.04165062775098	0.858141266794576	1.13518789803624	1.09067380066943	3.09459111716763	0.963264198980186	1.18360305236003	1.01116304322145	0.995425964402809	1.24403037645798	1.48096689984423	3.61542043015146	2.7611289684059	1.07109994592974	0.806459867300059	1.87642212129165	0.750084577853217	0.552771611632553	1.32803322837017	1.05009366549618	0.892478309175197
Lincoln	B14A X MO17	89.3596963681915	173.016559342666	12.7178785641021	62.2541569058648	13.8151217045624	3.53699426771568	2.38777089392008	14.7166181024464	15.4580335960044	392.879945246211	68.8733685879042	9.59	4.01956258597805	1.47344115032085	1.19263615956217	40.9015274912658	1377.70854588865	1458.74542186964	32.6496406670516	14.3986128148904	89.2164660921969	21.9177244216503	85.1820338697374	60.2614264557714	63.4412030342174	3.31922515177615	96.0189805295942	185.482651195655	13.5589106995288	62.4971009829183	15.4553582210696	3.680160618129	2.53889479610612	18.6944913209132	16.8445828819151	460.224036996377	70.2195798552844	11.59	4.24534353658451	1.55783556002642	1.27285659785431	57.4001339311189	1416.57745559012	1488.52004874707	38.1519376566355	15.0804692900489	112.431444071775	23.9370884425879	103.001429874213	61.7428177975236	64.6192341106289	80.2306685886739	159.372403752326	11.6634763720894	61.8486231957994	11.5660996657806	3.39043300976033	2.30259471586156	11.2704611468312	13.1307761760706	292.638557786239	66.7450735643963	7.62	3.84474807170918	1.40951215536958	1.11548999894606	24.4563258016644	1345.31948119361	1408.83013142016	27.6137532736738	13.2538826200121	64.0575686732892	20.5232581851806	65.3476109580062	59.0144303994179	61.4639958166324	0.174883340186123	1.25459086786608	0.714800891424865	0.915398147500471	0.918013243282763	0.91547834432689	1.05675989687286	0.833598191307943	0.959912246324156	2.5131575071287	1.05739133662235	1.26412175219564	1.05434101037658	0.957640244562925	1.15622449277553	1.96956024776419	3.16481867143961	3.04128528062737	0.833131120062348	1.12246819800183	1.33670171693142	0.67217377746498	1.30693039007796	1.22281518302877	1.13208746739353	1.03104861785802
Lincoln	B37 X H95	86.9056034082217	173.731240757729	12.1162011954225	62.5427360768672	13.5261268509447	3.44798749259895	2.4069205772043	13.9286925777474	14.1895740448854	360.412127903619	68.0795322364409	10.3975	4.23876369299608	1.35464204132024	1.06723170798888	27.4251275974821	1394.4617912555	1485.27519732461	29.6072358654969	15.3457740877696	77.9471983753764	20.6957406075685	91.8095252850387	60.9038583737191	64.6949710845814	3.85133636108606	98.1319714684039	189.762671651249	14.0370213711058	63.4243399675204	14.1545831326957	3.75176545252782	2.60148541114125	19.8273534416207	15.4866382988273	394.550119675147	69.1623795067179	11.56	4.58736099489966	1.62440947144424	1.11195959926142	46.6038635886094	1447.58632722782	1542.10198577589	31.4460587705693	15.8777002755345	91.7443233742337	23.423988578128	134.790392760762	63.0686945816602	67.3678572005111	75.8716761712487	157.914325103829	10.2355963374034	61.8349790205032	12.659821409749	3.11727130603866	2.02977542611596	10.04531016309	12.7876702703983	323.905190492805	67.0166315476237	8.98	3.81069494536841	1.01822711700918	1.01606779182751	13.6076083240307	1349.18408182102	1375.07675067647	28.0256461753614	14.24081193649	66.1191046541355	18.7923155732013	9.48272267737025	59.14743183846	60.1904287536704	1.54253388791964	1.60777173777048	1.20963248513171	0.983308771078695	0.921169416599328	1.03865727407858	1.3334011354256	1.46970925858574	1.17376071855776	1.42704749188526	0.994717560968188	0.996968794881788	0.938599430971546	1.03403898434995	0.886431245073039	1.20582991737715	2.75911817702251	1.05161769529083	0.892212012161606	0.996711427312787	0.277762908649443	1.10679678833796	-0.505054337261497	1.16816749489112	0.761157467773471	0.690069846331835
Lincoln	B37 X MO17	88.6809140342349	172.681958523848	12.9980372301733	61.9485836034001	14.463243247845	3.7145352217233	2.51852652606175	17.6639724312335	15.6320019726437	397.588883102492	66.8420908059208	10.0075	3.97699499841429	1.49456048047286	1.10231360168608	31.8135114875394	1392.96050383743	1506.07924940755	32.7455736732517	14.2965203590545	93.5887735258653	23.4697304645222	114.778686554261	60.8192370033021	65.5043649431128	4.76545694736142	94.8314384067814	181.877674422508	14.0723720204754	62.386067498705	15.9617277164769	4.16599642867785	2.82939596070586	25.1669259718043	17.2944195614727	451.601885935706	68.4804733763822	11.81	4.12861168463867	1.64489958558902	1.11563210585764	42.1068958968095	1416.17585631317	1535.57164321208	36.2081929795739	14.5450762056526	118.429479506866	26.1311220536417	143.277823235126	61.7280692386474	66.8589883871264	83.2415111192868	157.782685130677	11.2694768999699	61.3605584443545	13.5108506481407	3.25844449751767	2.22963974441286	13.4312621773263	14.5081457055593	327.930025633197	65.7584554497528	8.55	3.88669680976024	1.40185563533289	1.08304288064973	16.4115173191067	1349.53390557173	1465.69534577473	28.2351702683257	13.7675952458393	75.6938963669412	20.9616011413752	86.2989231009736	59.1679312533481	63.6960750629729	1.38632986649695	0.982475976735223	1.14184881624342	1.35653670041467	1.12037260648617	1.16970941377595	1.17458168752375	1.6181212969979	1.11665895965384	3.32057704196452	1.21860126766195	1.35885751470513	0.902822048334191	0.917526151086581	0.916654529038611	1.37740563692954	1.97467806423564	2.29178146011697	1.70855050848904	0.987828589705177	2.06541492882422	1.15513780563145	1.57121190510593	0.945672188992586	1.05479144987672	1.3124826818674
Lincoln	B37 X OH43	85.6924103707907	177.188842352481	12.5570993724017	62.1689138205478	13.8752559503054	3.60399758684397	2.49533104695457	15.3173549276296	15.1561715896118	383.942160995833	67.3229327832816	11.4233333333333	3.98994842345815	1.49389244446559	1.0808389171313	33.9843522945554	1361.58215221826	1512.96802752223	30.6418211072757	15.4706892412419	82.5247749681012	21.1519744084555	130.408871781278	59.6233213970914	65.884761325695	6.17828110727334	96.9621707843693	194.572489467949	14.8147068327618	63.5401432123313	14.875708873256	3.78764213878071	2.6271567448657	20.2500823313311	15.9179564625282	415.9136004626	68.722320944546	12.61	4.407723784335	1.63855912060974	1.11743740839234	55.8470395421828	1402.57952105656	1548.33720334611	33.397224089822	16.2299009740087	92.5317719404305	24.6454281189137	168.282638816742	61.2673135906026	67.5295678630449	71.8362431895759	164.517708556661	8.92532434558722	61.3533619153806	13.307100773156	3.39439021038886	2.36315609713257	10.8676360018963	14.2509101958917	342.784845389158	66.1623523534779	9.07	3.48716204186494	1.33056333223716	1.05844015161523	11.9266824635388	1332.34310375284	1443.49808799943	27.8962894014945	14.6745405820244	70.907830888129	19.0825769078385	108.682570347104	58.4995454787126	62.687654669085	1.51389962731897	0.987588935222539	1.67895367099428	1.6955298677403	0.955567076523778	1.02572252540706	0.984536438873033	1.16044404476744	0.834664333580996	0.555534885265589	1.0365966460171	0.855188089885079	1.15305639236062	0.91117796435259	0.88937910092788	1.76247082294107	0.782933172768036	2.73076756678189	0.712672976813471	1.10657718260882	1.158388153026	1.28468123646329	2.56641346818353	0.661047493996123	1.16860141424811	1.92223652614281
Lincoln	B73 X 3IIH6	83.8875829362011	175.419594775673	10.9889659936139	62.9750301556026	13.0573985462899	3.73936384883786	2.57873297485044	16.1727182948027	15.3076832555733	426.251930202171	67.7101620776152	11.7883333333333	4.225744670124	1.52916114091841	1.34583924334544	26.2421771149829	1351.15413744433	1444.43240052498	30.2516763937486	17.0141719676395	75.020268786732	18.9957291658326	95.1397564456577	59.2202859748121	62.9762337955982	3.78643022537074	88.6957472687172	188.885556492795	13.3348065225454	63.7046956678019	16.3460913971965	4.21968902426463	2.82113866706128	25.094932267703	18.3678997899255	574.611112554682	68.7209137094228	15.01	4.42499618103129	1.68921509873976	1.45836232765403	44.1350822818328	1401.15296044474	1526.53965011867	36.8789535879831	17.601642098789	86.9795677994762	22.3231968798621	127.710903727049	61.2124413856289	66.3931563375832	78.8774103639201	152.60387322031	8.67520490856087	61.927781716306	11.5520099324318	3.47137663722605	2.39303031731643	12.8602517535915	13.9638634643021	354.007885526166	65.8253145514318	9.8	4.12291376948784	1.39122051169885	1.28701057567802	13.0782561397401	1308.14632527128	1384.82745803716	27.2980307121724	16.2556903251056	57.5340290217105	15.6597311240616	74.8141306929967	57.5341657146421	60.5167756857123	1.0993933821031	1.34405704170021	1.96379711459594	0.491155379389541	1.28901229521559	0.963608552016413	0.896502309448054	1.02170048150322	1.00473102006301	2.97793584429212	1.10919361329303	0.950930462910208	0.885977501462757	0.853340202181781	1.34839180808178	1.30541907215827	4.01332492233255	4.09350591315155	1.41800662522981	1.08417530758045	0.602714460128684	0.932328824563049	2.2122000193739	1.43848509069991	1.31933800941029	1.19639298058911
